id,date,title,category
25182,2021-05-17,Resolution to Issue Vehicle and Equipment Replacement Financing for FY 2021-22,Contracts & Purchasing
25434,2021-06-07,FY 2022 funding of contracts issued by other jurisdictions.,Contracts & Purchasing
25435,2021-06-07,FY 2022 funding and renewals of Town contracts,Contracts & Purchasing
25441,2021-06-07,Request award of IFB 21-05 for Bowman House roof replacement.,Contracts & Purchasing
25448,2021-06-07,Use of Right of Way and Telecommunication Facilities License Renewal by U.S. Federal Government,Contracts & Purchasing
25700,2021-07-12,"Request approval to continue to ride VITA contract VA-190822-DELL for purchase of computers, laptops, and maintenance contracts for servers for FY22",Contracts & Purchasing
25702,2021-07-12,"Request approval for use of FY22 funds with Granicus, Inc., for agenda management suite, boards and commissions module, and HD video streaming services.",Contracts & Purchasing
25705,2021-07-12,Renewal of Maintenance Agreement with Tyler Technologies,Contracts & Purchasing
25706,2021-07-12,Request approval of vehicle purchases within the Vehicle Replacement Program for FY22,Contracts & Purchasing
26672,2021-10-25,"Vienna License/Franchise Agreement with Level 3 Communications, LLC",Contracts & Purchasing
26676,2021-10-25,Request approval of additional funds for Vehicle Replacement Program for FY22,Contracts & Purchasing
27000,2021-12-06,Request formal approval for purchase of a Leaf Machine within the FY22 Vehicle Replacement Program,Contracts & Purchasing
27291,2022-01-24,"Request formal approval to increase the current purchase order with Vertex Roofing Contractors, Inc. by $12,000 for the Bowman House Roof replacement.",Contracts & Purchasing
27746,2022-03-21,Request to upgrade Town’s existing Voice Over Internet Protocol (VOIP) Phone system and install Informacast interoffice paging and alert system.,Contracts & Purchasing
28042,2022-04-25,Request approval for purchase of Bobcat (Toolcat) UW56,Contracts & Purchasing
28366,2022-06-06,FY 2023 funding of contracts issued by other jurisdictions.,Contracts & Purchasing
28367,2022-06-06,FY 2023 funding and renewals of Town contracts,Contracts & Purchasing
28844,2022-08-29,Request approval for replacement of two in-ground heavy truck lifts,Contracts & Purchasing
28846,2022-08-29,Request approval of sanitation trucks purchase within the Vehicle Replacement Program.,Contracts & Purchasing
28909,2022-09-12,"Request approval with SHI for the continued use of Microsoft Office 365 product, application suite, and annual support services.",Contracts & Purchasing
29816,2023-01-30,Request approval of vehicle purchases within the Vehicle Replacement Program for FY23.,Contracts & Purchasing
30219,2023-03-20,Geographic Information System Mapping (ArcGIS) Presentation,Contracts & Purchasing
30834,2023-06-05,FY2024 funding of contracts issued by other jurisdictions.,Contracts & Purchasing
30835,2023-06-05,FY 2024 funding and renewal of Town contracts.,Contracts & Purchasing
30959,2023-06-20,Request approval of three (3) vehicle purchases within the Vehicle Replacement Program (VRP) for FY24.,Contracts & Purchasing
31037,2023-07-10,Request approval for the purchase of vehicles as outlined in the FY 23 and FY 24 Vehicle Replacement Plan (VRP),Contracts & Purchasing
31039,2023-07-10,FY 2024 funding and renewals of additional Town contracts,Contracts & Purchasing
31043,2023-07-10,Renewal of Maintenance Agreement with Tyler Technologies,Contracts & Purchasing
31264,2023-08-28,"Request to Approve On-Call Engineering Services Contracts for Local/State/Federal Projects - RFP 23-17 (RDA, RKK, and WRA)",Contracts & Purchasing
31294,2023-08-28,"Request to Approve On-Call Engineering Services Contracts for Local/State/Federal Projects - RFP 23-17 (RDA, RKK, and WRA)",Contracts & Purchasing
31638,2023-10-23,"Request to Approve On-Call Civil Engineering Services Contracts - VA RFP 23-37 (Bowman Consulting Group, Ltd., Urban, Ltd., and Whitman, Requardt & Associates, LLP)",Contracts & Purchasing
31641,2023-10-23,Request to Approve Cox Franchise Extension Agreement,Contracts & Purchasing
31661,2023-10-23,"Request to Approve On-Call Civil Engineering Services Contracts - VA RFP 23-37 (Bowman Consulting Group, Ltd., Urban, Ltd., and Whitman, Requardt & Associates, LLP)",Contracts & Purchasing
31937,2023-12-04,8:25 p.m. - 8:35 p.m. -  STARS Award for Alsinia Ervin and Robert Froh,Contracts & Purchasing
32363,2024-02-05,Introduction to Government Procurement,Contracts & Purchasing
33261,2024-06-03,FY 2025 funding of contracts issued by other jurisdictions.,Contracts & Purchasing
33266,2024-06-03,FY 2025 funding and renewal of Town contracts,Contracts & Purchasing
33498,2024-07-08,Approve Two Agreements to Execute Culinary Careers Collaborative Workforce Program (MOA & MOU),Contracts & Purchasing
33502,2024-07-08,FY 2025 funding of additional contracts issued by other jurisdictions.,Contracts & Purchasing
33663,2024-08-26,Request approval to purchase FY25 Vehicle Replacement Program (VRP) vehicles/equipment.,Contracts & Purchasing
33671,2024-08-26,"Request approval with SHI for the continued use of Microsoft Office 365 product, application suite, and annual support services.",Contracts & Purchasing
33946,2024-09-23,Renewal of Maintenance Agreement with Tyler Technologies,Contracts & Purchasing
34938,2025-02-24,Public Hearing for Authorization of Vehicle Financing,Contracts & Purchasing
35472,2025-04-28,"8:15 p.m. - 8:45 p.m. Request approval to award Invitation for Bid (IFB) 25-13 to Ball Rock Inc. in the amount of $329,846.96 for replacement of the Meadow Lane bathroom facility.",Contracts & Purchasing
35690,2025-05-19,2024 Special Gratitude Award for Maud Robinson,Contracts & Purchasing
35783,2025-06-02,FY 2026 funding of contracts issued by other jurisdictions under the Virginia Public Procurement Act cooperative procurement provisions.,Contracts & Purchasing
35784,2025-06-02,FY 2026 funding and renewal of Town contracts,Contracts & Purchasing
35785,2025-06-02,7:40 p.m. - 8:10 p.m. New Website Update,Contracts & Purchasing
35817,2025-06-02,FY 2026 funding of contracts issued by other jurisdictions under the Virginia Public Procurement Act cooperative procurement provisions.,Contracts & Purchasing
35818,2025-06-02,FY 2026 funding and renewal of Town contracts,Contracts & Purchasing
36033,2025-07-07,Renewal of Maintenance Agreement with Tyler Technologies,Contracts & Purchasing
37652,2026-03-23,Use of Right of Way and Telecommunication Facilities License Renewal by U.S. Federal Government,Contracts & Purchasing
37981,2026-05-18,"Vienna License/Franchise Agreement with Level 3 Communications, LLC (a subsidiary of Lumen Technologies)",Contracts & Purchasing
38125,2026-06-01,FY 2027 funding of contracts issued by other jurisdictions under the Virginia Public Procurement Act cooperative procurement provisions.,Contracts & Purchasing
38126,2026-06-01,FY 2027 funding and renewal of Town contracts,Contracts & Purchasing
38127,2026-06-01,Grounds Maintenance and License Agreement Between the Town of Vienna and Navy Federal Credit Union,Contracts & Purchasing
16420,2017-06-05,Town Business Liaison (TBLC) Survey Results,Economic Development
19759,2019-01-28,Town Business Liaison Committee Report on 2018 Activities and State of Businesses in Vienna,Economic Development
23973,2021-01-04,Award RFP 21-01 Market Study & Economic Development Strategy,Economic Development
26395,2021-09-27,Request approval to amend the Resolution of the Town Business Liaison Committee.,Economic Development
26454,2021-09-27,Request approval to amend the Resolution of the Town Business Liaison Committee.,Economic Development
28838,2022-08-29,Adding Economic Development Director and Public Information Director to Town Code and updating the holidays in Town Code.,Economic Development
32362,2024-02-05,Recommendations to Improve the Business Permitting & Licensing Process,Economic Development
33668,2024-08-26,7:50 p.m. - 8:20 p.m. -Economic Development Department Quarterly Update,Economic Development
33669,2024-08-26,Request Approval to Amend Town Business Liaison Committee Resolution & Bylaws,Economic Development
34219,2024-10-28,Request Approval to Amend Town Business Liaison Committee Resolution & Bylaws,Economic Development
36846,2025-12-08,8-8:30 Economic development quarterly update,Economic Development
37241,2026-02-23,Economic Development February 2026 Update (10 Mins.),Economic Development
37992,2026-05-18,Economic Development Quarterly Update (15 min. Staff Presentation),Economic Development
12381,2014-01-06,Request to refer Single Lot Tree Canopy Ordinance to the Planning Commission.,"Environment, Trees & Sustainability"
12448,2014-02-03,Request to support the development of a community learning garden.,"Environment, Trees & Sustainability"
12638,2014-03-17,"Request to set date for Public Hearing on a proposed ordinance to amend the Vienna Town Code, Chapter 18, requiring minimum tree canopy requirements for the single-family detached residential zones.","Environment, Trees & Sustainability"
12799,2014-04-07,"Request for additional $10,000 for tree and stump removal under IFB 13-14, Elswick & Elswick DBA Greentree.","Environment, Trees & Sustainability"
12802,2014-04-07,"Public Hearing on a Proposed Ordinance to Amend the Vienna Town Code, Chapter 18, Zoning, Article 25, Site Plan Control Provisions, Section 18-251, Where Applicable and Section 18-252, Site Plan Specifications (Addition Of Minimum Tree Canopy Requirements For The Single-Family Detached Residential Zones).","Environment, Trees & Sustainability"
12858,2014-04-28,"Approval of a Proposed Ordinance to Amend the Vienna Town Code, Chapter 18, Zoning, Article 25, Site Plan Control Provisions, Section 18-251, Where Applicable and Section 18-252, Site Plan Specifications (Addition Of Minimum Tree Canopy Requirements For The Single-Family Detached Residential Zones).","Environment, Trees & Sustainability"
12859,2014-04-28,Request to award a contract for On-Call Environmental Professional Services to AMEC,"Environment, Trees & Sustainability"
12862,2014-04-28,Request To Approve Tree Vienna Donation Program,"Environment, Trees & Sustainability"
12905,2014-05-12,"Request to purchase goods under Town of Vienna IFB 13-02, Landscape: Plants, Trees and Related Supplies, to Purchase Trees for Maple Avenue East Service Road Sidewalk Project from Merrifield Garden Center","Environment, Trees & Sustainability"
12906,2014-05-12,"Adoption of Ordinance to Amend The Vienna Town Code, Chapter 18, Zoning, Article 25, Site Plan Control Provisions, Section 18-251, Where Applicable and Section 18-252, Site Plan Specifications (Addition Of Minimum Tree Canopy Requirements for the Single-Family Detached Residential Zones).","Environment, Trees & Sustainability"
13160,2014-06-02,"Request Renewal of IFB 13-14, Tree Maintenance and Removal, to Elswick & Elswick dba Greentree","Environment, Trees & Sustainability"
13323,2014-08-18,Approve MOU with Fairfax County and Award a Design Contract to Wetlands Studies and Solutions for a Hunters Branch Stream Restoration Project,"Environment, Trees & Sustainability"
14195,2015-02-23,Request Adoption of a Solarize Nova Resolution.,"Environment, Trees & Sustainability"
14392,2015-04-27,Approve MOU with Fairfax County and Award a Design Contract to Stantec for a Wolftrap Creek Stream Restoration Phase II Project.,"Environment, Trees & Sustainability"
14475,2015-06-01,"Renewal of IFB 13-14, Tree Removal and Maintenance","Environment, Trees & Sustainability"
14485,2015-06-01,Request to Endorse I-66 Corridor Improvements Environmental Assessment Study Resolution.,"Environment, Trees & Sustainability"
14523,2015-06-01,Request to Endorse I-66 Corridor Improvements Environmental Assessment Study Resolution.,"Environment, Trees & Sustainability"
15742,2016-10-03,Request approval to hold the Solarize NOVA program,"Environment, Trees & Sustainability"
15891,2016-12-05,Presentation of the Fairfax County Environmental Excellence Award,"Environment, Trees & Sustainability"
15935,2017-01-09,Request approval of the Vienna Sustainability Challenge,"Environment, Trees & Sustainability"
16128,2017-03-13,Adoption of Multi-Jurisdictional Hazardous Mitigation Plan Update,"Environment, Trees & Sustainability"
16211,2017-04-03,Request approval of Stormwater Local Assistance Fund (SLAF) Grant Agreement No. 15-23 for Wolftrap Creek Stream Restoration,"Environment, Trees & Sustainability"
16215,2017-04-03,"Request to increase FY17 spending with Elswick & Elswick, dba Greentree, for tree maintenance and removal","Environment, Trees & Sustainability"
16294,2017-04-24,Request approval of an amended agreement with Fairfax County for Wolftrap Creek Stream Restoration,"Environment, Trees & Sustainability"
16917,2017-10-16,Request approval of the Northside Piney Branch Stream Restoration Funding Agreement with Fairfax County,"Environment, Trees & Sustainability"
17208,2017-12-11,Award a Design Contract to Amec Foster Wheeler for Piney Branch Stream Restoration Project,"Environment, Trees & Sustainability"
18021,2018-04-09,Request approval to hold the Solarize NOVA program,"Environment, Trees & Sustainability"
18561,2018-06-04,"Request to increase FY18 spending with Ross Tree Expert Company, dba RTEC Treecare, for tree maintenance and removal.","Environment, Trees & Sustainability"
18563,2018-06-04,"Request approval for spending $30,000 with Ross Tree Expert Company, dba RTEC Treecare, for tree maintenance and removal.","Environment, Trees & Sustainability"
19233,2018-10-15,Funding agreement for the design of Hunter’s Branch Phase II Stream Restoration,"Environment, Trees & Sustainability"
19623,2019-01-07,"Request to increase FY19 spending with Ross Tree Expert Company, dba RTEC Treecare, for tree maintenance and removal.","Environment, Trees & Sustainability"
